,호선,역명
1087,8호선,남위례역
1088,1호선,서울역
1089,1호선,서울역
1090,1호선,시청역
1091,1호선,시청역
1092,1호선,종각역
1093,1호선,종각역
1094,1호선,종로3가역
1095,1호선,종로3가역
1096,1호선,종로5가역
1097,1호선,종로5가역
1098,1호선,동대문역
1099,1호선,동대문역
1100,1호선,신설동역
1101,1호선,신설동역
1102,1호선,제기동역
1103,1호선,제기동역
1104,1호선,청량리(서울시립대입구)역
1105,1호선,청량리(서울시립대입구)역
1106,1호선,동묘앞역
1107,1호선,동묘앞역
1108,2호선,시청역
1109,2호선,시청역
1110,2호선,을지로입구역
1111,2호선,을지로입구역
1112,2호선,을지로3가역
1113,2호선,을지로3가역
1114,2호선,을지로4가역
1115,2호선,을지로4가역
1116,2호선,동대문역사문화공원(DDP)역
1117,2호선,동대문역사문화공원(DDP)역
1118,2호선,신당역
1119,2호선,신당역
1120,2호선,상왕십리역
1121,2호선,상왕십리역
1122,2호선,왕십리(성동구청)역
1123,2호선,왕십리(성동구청)역
1124,2호선,한양대역
1125,2호선,한양대역
1126,2호선,뚝섬역
1127,2호선,뚝섬역
1128,2호선,성수역
1129,2호선,성수역
1130,2호선,건대입구역
1131,2호선,건대입구역
1132,2호선,구의(광진구청)역
1133,2호선,구의(광진구청)역
1134,2호선,강변(동서울터미널)역
1135,2호선,강변(동서울터미널)역
1136,2호선,잠실나루역
1137,2호선,잠실나루역
1138,2호선,잠실(송파구청)역
1139,2호선,잠실(송파구청)역
1140,2호선,잠실새내역
1141,2호선,잠실새내역
1142,2호선,종합운동장역
1143,2호선,종합운동장역
1144,2호선,삼성(무역센터)역
1145,2호선,삼성(무역센터)역
1146,2호선,선릉역
1147,2호선,선릉역
1148,2호선,역삼역
1149,2호선,역삼역
1150,2호선,강남역
1151,2호선,강남역
1152,2호선,교대(법원.검찰청)역
1153,2호선,교대(법원.검찰청)역
1154,2호선,서초역
1155,2호선,서초역
1156,2호선,방배역
1157,2호선,방배역
1158,2호선,사당역
1159,2호선,사당역
1160,2호선,낙성대(강감찬)역
1161,2호선,낙성대(강감찬)역
1162,2호선,서울대입구(관악구청)역
1163,2호선,서울대입구(관악구청)역
1164,2호선,봉천역
1165,2호선,봉천역
1166,2호선,신림역
1167,2호선,신림역
1168,2호선,신대방역
1169,2호선,신대방역
1170,2호선,구로디지털단지역
1171,2호선,구로디지털단지역
1172,2호선,대림(구로구청)역
1173,2호선,대림(구로구청)역
1174,2호선,신도림역
1175,2호선,신도림역
1176,2호선,문래역
1177,2호선,문래역
1178,2호선,영등포구청역
1179,2호선,영등포구청역
1180,2호선,당산역
1181,2호선,당산역
1182,2호선,합정역
1183,2호선,합정역
1184,2호선,홍대입구역
1185,2호선,홍대입구역
1186,2호선,신촌역
1187,2호선,신촌역
1188,2호선,이대역
1189,2호선,이대역
1190,2호선,아현역
1191,2호선,아현역
1192,2호선,충정로(경기대입구)역
1193,2호선,충정로(경기대입구)역
1194,2호선,용답역
1195,2호선,용답역
1196,2호선,신답역
1197,2호선,신답역
1198,2호선,신설동역
1199,2호선,신설동역
1200,2호선,도림천역
1201,2호선,도림천역
1202,2호선,양천구청역
1203,2호선,양천구청역
1204,2호선,신정네거리역
1205,2호선,신정네거리역
1206,2호선,용두(동대문구청)역
1207,2호선,용두(동대문구청)역
1208,3호선,지축역
1209,3호선,지축역
1210,3호선,구파발역
1211,3호선,구파발역
1212,3호선,연신내역
1213,3호선,연신내역
1214,3호선,불광역
1215,3호선,불광역
1216,3호선,녹번역
1217,3호선,녹번역
1218,3호선,홍제역
1219,3호선,홍제역
1220,3호선,무악재역
1221,3호선,무악재역
1222,3호선,독립문역
1223,3호선,독립문역
1224,3호선,경복궁(정부서울청사)역
1225,3호선,경복궁(정부서울청사)역
1226,3호선,안국역
1227,3호선,안국역
1228,3호선,종로3가역
1229,3호선,종로3가역
1230,3호선,을지로3가역
1231,3호선,을지로3가역
1232,3호선,동대입구역
1233,3호선,동대입구역
1234,3호선,약수역
1235,3호선,약수역
1236,3호선,금호역
1237,3호선,금호역
1238,3호선,옥수역
1239,3호선,옥수역
1240,3호선,압구정역
1241,3호선,압구정역
1242,3호선,신사역
1243,3호선,신사역
1244,3호선,잠원역
1245,3호선,잠원역
1246,3호선,고속터미널역
1247,3호선,고속터미널역
1248,3호선,교대(법원.검찰청)역
1249,3호선,교대(법원.검찰청)역
1250,3호선,남부터미널(예술의전당)역
1251,3호선,남부터미널(예술의전당)역
1252,3호선,양재(서초구청)역
1253,3호선,양재(서초구청)역
1254,3호선,매봉역
1255,3호선,매봉역
1256,3호선,도곡역
1257,3호선,도곡역
1258,3호선,대치역
1259,3호선,대치역
1260,3호선,학여울역
1261,3호선,학여울역
1262,3호선,대청역
1263,3호선,대청역
1264,3호선,일원역
1265,3호선,일원역
1266,3호선,수서역
1267,3호선,수서역
1268,3호선,가락시장역
1269,3호선,가락시장역
1270,3호선,경찰병원역
1271,3호선,경찰병원역
1272,3호선,오금역
1273,3호선,오금역
1274,4호선,당고개역
1275,4호선,당고개역
1276,4호선,상계역
1277,4호선,상계역
1278,4호선,노원역
1279,4호선,노원역
1280,4호선,창동역
1281,4호선,창동역
1282,4호선,쌍문역
1283,4호선,쌍문역
1284,4호선,수유(강북구청)역
1285,4호선,수유(강북구청)역
1286,4호선,미아(서울사이버대학)역
1287,4호선,미아(서울사이버대학)역
1288,4호선,미아사거리역
1289,4호선,미아사거리역
1290,4호선,길음역
1291,4호선,길음역
1292,4호선,성신여대입구(돈암)역
1293,4호선,성신여대입구(돈암)역
1294,4호선,한성대입구(삼선교)역
1295,4호선,한성대입구(삼선교)역
1296,4호선,혜화역
1297,4호선,혜화역
1298,4호선,동대문역
1299,4호선,동대문역
1300,4호선,동대문역사문화공원(DDP)역
1301,4호선,동대문역사문화공원(DDP)역
1302,4호선,충무로역
1303,4호선,충무로역
1304,4호선,명동역
1305,4호선,명동역
1306,4호선,회현(남대문시장)역
1307,4호선,회현(남대문시장)역
1308,4호선,서울역
1309,4호선,서울역
1310,4호선,숙대입구(갈월)역
1311,4호선,숙대입구(갈월)역
1312,4호선,삼각지역
1313,4호선,삼각지역
1314,4호선,신용산역
1315,4호선,신용산역
1316,4호선,이촌(국립중앙박물관)역
1317,4호선,이촌(국립중앙박물관)역
1318,4호선,동작(현충원)역
1319,4호선,동작(현충원)역
1320,4호선,총신대입구(이수)역
1321,4호선,총신대입구(이수)역
1322,4호선,사당역
1323,4호선,사당역
1324,4호선,남태령역
1325,4호선,남태령역
1326,5호선,방화역
1327,5호선,방화역
1328,5호선,개화산역
1329,5호선,개화산역
1330,5호선,김포공항역
1331,5호선,김포공항역
1332,5호선,송정역
1333,5호선,송정역
1334,5호선,마곡역
1335,5호선,마곡역
1336,5호선,발산역
1337,5호선,발산역
1338,5호선,우장산역
1339,5호선,우장산역
1340,5호선,화곡역
1341,5호선,화곡역
1342,5호선,까치산역
1343,5호선,까치산역
1344,5호선,신정(은행정)역
1345,5호선,신정(은행정)역
1346,5호선,목동역
1347,5호선,목동역
1348,5호선,오목교(목동운동장앞)역
1349,5호선,오목교(목동운동장앞)역
1350,5호선,양평역
1351,5호선,양평역
1352,5호선,영등포구청역
1353,5호선,영등포구청역
1354,5호선,영등포시장역
1355,5호선,영등포시장역
1356,5호선,신길역
1357,5호선,신길역
1358,5호선,여의도역
1359,5호선,여의도역
1360,5호선,여의나루역
1361,5호선,여의나루역
1362,5호선,마포역
1363,5호선,마포역
1364,5호선,공덕역
1365,5호선,공덕역
1366,5호선,애오개역
1367,5호선,애오개역
1368,5호선,충정로(경기대입구)역
1369,5호선,충정로(경기대입구)역
1370,5호선,서대문역
1371,5호선,서대문역
1372,5호선,광화문(세종문화회관)역
1373,5호선,광화문(세종문화회관)역
1374,5호선,종로3가역
1375,5호선,종로3가역
1376,5호선,을지로4가역
1377,5호선,을지로4가역
1378,5호선,동대문역사문화공원(DDP)역
1379,5호선,동대문역사문화공원(DDP)역
1380,5호선,청구역
1381,5호선,청구역
1382,5호선,신금호역
1383,5호선,신금호역
1384,5호선,행당역
1385,5호선,행당역
1386,5호선,왕십리(성동구청)역
1387,5호선,왕십리(성동구청)역
1388,5호선,마장역
1389,5호선,마장역
1390,5호선,답십리역
1391,5호선,답십리역
1392,5호선,장한평역
1393,5호선,장한평역
1394,5호선,군자(능동)역
1395,5호선,군자(능동)역
1396,5호선,아차산(어린이대공원후문)역
1397,5호선,아차산(어린이대공원후문)역
1398,5호선,광나루(장신대)역
1399,5호선,광나루(장신대)역
1400,5호선,천호(풍납토성)역
1401,5호선,천호(풍납토성)역
1402,5호선,강동역
1403,5호선,강동역
1404,5호선,길동역
1405,5호선,길동역
1406,5호선,굽은다리(강동구민회관앞)역
1407,5호선,굽은다리(강동구민회관앞)역
1408,5호선,명일역
1409,5호선,명일역
1410,5호선,고덕역
1411,5호선,고덕역
1412,5호선,상일동역
1413,5호선,상일동역
1414,5호선,둔촌동역
1415,5호선,둔촌동역
1416,5호선,올림픽공원(한국체대)역
1417,5호선,올림픽공원(한국체대)역
1418,5호선,방이역
1419,5호선,방이역
1420,5호선,오금역
1421,5호선,오금역
1422,5호선,개롱역
1423,5호선,개롱역
1424,5호선,거여역
1425,5호선,거여역
1426,5호선,마천역
1427,5호선,마천역
1428,5호선,강일역
1429,5호선,강일역
1430,5호선,미사역
1431,5호선,미사역
1432,5호선,하남풍산역
1433,5호선,하남풍산역
1434,5호선,하남시청(덕풍·신장)역
1435,5호선,하남시청(덕풍·신장)역
1436,5호선,하남검단산역
1437,5호선,하남검단산역
1438,6호선,응암역
1439,6호선,응암역
1440,6호선,역촌역
1441,6호선,역촌역
1442,6호선,불광역
1443,6호선,불광역
1444,6호선,독바위역
1445,6호선,독바위역
1446,6호선,구산역
1447,6호선,구산역
1448,6호선,새절(신사)역
1449,6호선,새절(신사)역
1450,6호선,증산(명지대앞)역
1451,6호선,증산(명지대앞)역
1452,6호선,디지털미디어시티역
1453,6호선,디지털미디어시티역
1454,6호선,월드컵경기장(성산)역
1455,6호선,월드컵경기장(성산)역
1456,6호선,마포구청역
1457,6호선,마포구청역
1458,6호선,망원역
1459,6호선,망원역
1460,6호선,합정역
1461,6호선,합정역
1462,6호선,상수역
1463,6호선,상수역
1464,6호선,광흥창(서강)역
1465,6호선,광흥창(서강)역
1466,6호선,대흥(서강대앞)역
1467,6호선,대흥(서강대앞)역
1468,6호선,공덕역
1469,6호선,공덕역
1470,6호선,효창공원앞역
1471,6호선,효창공원앞역
1472,6호선,삼각지역
1473,6호선,삼각지역
1474,6호선,녹사평(용산구청)역
1475,6호선,녹사평(용산구청)역
1476,6호선,이태원역
1477,6호선,이태원역
1478,6호선,한강진역
1479,6호선,한강진역
1480,6호선,버티고개역
1481,6호선,버티고개역
1482,6호선,약수역
1483,6호선,약수역
1484,6호선,청구역
1485,6호선,청구역
1486,6호선,신당역
1487,6호선,신당역
1488,6호선,동묘앞역
1489,6호선,동묘앞역
1490,6호선,창신역
1491,6호선,창신역
1492,6호선,보문역
1493,6호선,보문역
1494,6호선,안암(고대병원앞)역
1495,6호선,안암(고대병원앞)역
1496,6호선,고려대(종암)역
1497,6호선,고려대(종암)역
1498,6호선,월곡(동덕여대)역
1499,6호선,월곡(동덕여대)역
1500,6호선,상월곡(한국과학기술연구원)역
1501,6호선,상월곡(한국과학기술연구원)역
1502,6호선,돌곶이역
1503,6호선,돌곶이역
1504,6호선,석계역
1505,6호선,석계역
1506,6호선,태릉입구역
1507,6호선,태릉입구역
1508,6호선,화랑대(서울여대입구)역
1509,6호선,화랑대(서울여대입구)역
1510,6호선,봉화산(서울의료원)역
1511,6호선,봉화산(서울의료원)역
1512,7호선,장암역
1513,7호선,장암역
1514,7호선,도봉산역
1515,7호선,도봉산역
1516,7호선,수락산역
1517,7호선,수락산역
1518,7호선,마들역
1519,7호선,마들역
1520,7호선,노원역
1521,7호선,노원역
1522,7호선,중계역
1523,7호선,중계역
1524,7호선,하계역
1525,7호선,하계역
1526,7호선,공릉(서울과학기술대)역
